time,Google-Brand_impressions,Google-Brand,Google-Non_brand_impressions,Google-Non-Brand,Google-PMAX_impressions,Google-PMAX,Google-Discovery_impressions,Google-Discovery,Google-DemandGen_impressions,Google-DemandGen,Bing-Brand_impressions,Bing-Brand,Bing-Non_brand_impressions,Bing-Non-Brand,Bing-Smart Shopping_impressions,Bing-Smart Shopping,Facebook-Prospecting_impressions,Facebook-Prospecting,Facebook-Retargeting_impressions,Facebook-Retargeting,Meta Audience Network Prospecting_impressions,Meta Audience Network Prospecting,Meta Audience Network Retargeting_impressions,Meta Audience Network Retargeting,IG-Prospecting_impressions,IG-Prospecting,IG-Retargeting_impressions,IG-Retargeting,DV360_DOOH_impressions,DV360_DOOH,DV360_Youtube_CTV_impressions,DV360_Youtube_CTV,DV360_Yotube__impressions,"DV360_Youtube_
 Mobile-Desktop",Podcasts_impressions,Podcasts,Amazon Display Prospecting_impressions,Amazon Display Prospecting,Amazon Display Retargeting_impressions,Amazon Display Retargeting,Amazon OTT_impressions,Amazon OTT,Amazon TNF_impressions,Amazon TNF,Amazon Audio_impressions,Amazon Audio,Amazon CTV_impressions,Amazon CTV,Inuvo Display Gaming_impressions,Inuvo Display Gaming,Inuvo Display Sports_impressions,Inuvo Display Sports,Inuvo Display Brand_impressions,Inuvo Display Brand,Inuvo Display Conquesting_impressions,Inuvo Display Conquesting,Inuvo_Display_Outdoor_impressions,Inuvo_Display_Outdoor,Inuvo CTV Brand_impressions,Inuvo CTV Brand,Inuvo_CTV_Outdoor_impressions,Inuvo_CTV_Outdoor,Inuvo_CTV_PG_Sports_impressions,Inuvo_CTV_PG_Sports,Inuvo CTV Conquesting_impressions,Inuvo CTV Conquesting,Nexen Display_impressions,Nexen Display,NEXXEN_CTV_impressions,NEXXEN_CTV,NEXXEN_Audio_impressions,NEXXEN_Audio,Trade Desk Display_impressions,Trade Desk Display,Trade Desk OLV_impressions,Trade Desk OLV,Live Sports Activations_impressions,Live Sports Activations,Promo_Var,revenue
2023-07-21,6880050,6880.05,35970,35.97,3224140,3224.14,0,0,0,0,0,0,0,0,10900,10.9,5749310,5749.31,162940,162.94,0,0,19600,19.6,164960,164.96,34350,34.35,0,0,0,0,8080,8.08,0,0,3446390,3446.39,2274860,2274.86,347250,347.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5499050,5499.05,2175770,2175.77,0,0,260,0.26,0,0,0,0,0.38,239512.47
2023-07-22,6460400,6460.4,34910,34.91,3817000,3817,0,0,0,0,0,0,0,0,15260,15.26,6297100,6297.1,164590,164.59,3200,3.2,24570,24.57,169550,169.55,41830,41.83,0,0,0,0,40400,40.4,0,0,3423190,3423.19,2271410,2271.41,348560,348.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5568300,5568.3,2176660,2176.66,0,0,0,0,0,0,0,0,0.38,190495.21
2023-07-23,6652680,6652.68,4980,4.98,3394260,3394.26,0,0,0,0,0,0,0,0,21800,21.8,5854580,5854.58,177750,177.75,0,0,25590,25.59,107710,107.71,49680,49.68,0,0,0,0,8080,8.08,0,0,3113870,3113.87,2267970,2267.97,347150,347.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5469740,5469.74,2171700,2171.7,0,0,10,0.01,0,0,0,0,0.38,214536.87
2023-07-24,8405550,8405.55,27800,27.8,3757250,3757.25,0,0,0,0,0,0,0,0,34880,34.88,5705520,5705.52,172790,172.79,1600,1.6,17210,17.21,149400,149.4,47060,47.06,0,0,0,0,8080,8.08,0,0,3287180,3287.18,2263780,2263.78,347810,347.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4772430,4772.43,2175090,2175.09,0,0,20,0.02,0,0,0,0,0.38,260486.65
2023-07-25,7854300,7854.3,13550,13.55,3634960,3634.96,0,0,0,0,0,0,0,0,34880,34.88,5697830,5697.83,169980,169.98,0,0,18120,18.12,137010,137.01,30800,30.8,0,0,0,0,0,0,0,0,3192820,3192.82,2260900,2260.9,347420,347.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4927370,4927.37,2176450,2176.45,0,0,0,0,0,0,0,0,0.38,259849.58
2023-07-26,8107980,8107.98,10840,10.84,3633350,3633.35,0,0,0,0,0,0,0,0,26160,26.16,5648100,5648.1,162710,162.71,0,0,23120,23.12,200500,200.5,34180,34.18,0,0,0,0,32320,32.32,0,0,3562860,3562.86,2258740,2258.74,347820,347.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5526570,5526.57,2320970,2320.97,0,0,10,0.01,0,0,0,0,0.38,258687.63
2023-07-27,7765500,7765.5,850,0.85,3289540,3289.54,0,0,0,0,0,0,0,0,34880,34.88,5836560,5836.56,161450,161.45,0,0,22330,22.33,170760,170.76,37180,37.18,0,0,0,0,16160,16.16,0,0,5079380,5079.38,2254890,2254.89,348040,348.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5386240,5386.24,2171440,2171.44,0,0,0,0,0,0,0,0,0.38,242131.74
2023-07-28,6554610,6554.61,1250,1.25,2890700,2890.7,0,0,0,0,0,0,0,0,23980,23.98,5370210,5370.21,153810,153.81,0,0,12450,12.45,115400,115.4,29490,29.49,0,0,0,0,24240,24.24,0,0,4925010,4925.01,2252080,2252.08,348010,348.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5295550,5295.55,2172170,2172.17,0,0,20,0.02,0,0,0,0,0.38,237994.64
2023-07-29,5975720,5975.72,5970,5.97,2893770,2893.77,0,0,0,0,0,0,0,0,21800,21.8,5888650,5888.65,154630,154.63,0,0,18300,18.3,733050,733.05,33530,33.53,0,0,0,0,0,0,0,0,4164170,4164.17,2250390,2250.39,348600,348.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5340710,5340.71,2168810,2168.81,0,0,10,0.01,0,0,0,0,0.38,226412.97
2023-07-30,6630980,6630.98,6500,6.5,2824840,2824.84,0,0,0,0,0,0,0,0,8720,8.72,10034530,10034.53,168550,168.55,0,0,13920,13.92,942980,942.98,31630,31.63,0,0,0,0,8080,8.08,0,0,3957990,3957.99,2245160,2245.16,346260,346.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5773160,5773.16,2168750,2168.75,0,0,10,0.01,0,0,0,0,0.38,277143.93
2023-07-31,7287520,7287.52,3420,3.42,2171740,2171.74,0,0,0,0,0,0,0,0,34880,34.88,9980830,9980.83,164220,164.22,3200,3.2,21800,21.8,445880,445.88,39200,39.2,0,0,0,0,4759120,4759.12,0,0,1474570,1474.57,2238270,2238.27,347630,347.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5771870,5771.87,2167690,2167.69,0,0,10,0.01,0,0,0,0,0.38,294096.43
2023-08-01,7125420,7125.42,3130,3.13,6269780,6269.78,0,0,0,0,0,0,0,0,32700,32.7,9815870,9815.87,160740,160.74,6400,6.4,19990,19.99,746440,746.44,34220,34.22,0,0,0,0,2900720,2900.72,0,0,1003590,1003.59,2237450,2237.45,346590,346.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5772920,5772.92,2169400,2169.4,0,0,120,0.12,0,0,0,0,0.38,257084.45
2023-08-02,9551190,9551.19,6750,6.75,7202570,7202.57,0,0,0,0,0,0,0,0,23980,23.98,7573460,7573.46,158390,158.39,6400,6.4,34250,34.25,783200,783.2,26020,26.02,0,0,0,0,2722960,2722.96,0,0,1191530,1191.53,2233850,2233.85,347850,347.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5773100,5773.1,2169700,2169.7,0,0,20,0.02,0,0,0,0,0.38,259789.38
2023-08-03,9214760,9214.76,21760,21.76,7317150,7317.15,0,0,0,0,0,0,0,0,41420,41.42,8352060,8352.06,158470,158.47,0,0,32690,32.69,614570,614.57,36470,36.47,0,0,0,0,2100800,2100.8,0,0,975890,975.89,2232550,2232.55,348740,348.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5775610,5775.61,2183150,2183.15,0,0,0,0,0,0,0,0,0.38,263577.13
2023-08-04,10107690,10107.69,25320,25.32,8078800,8078.8,0,0,0,0,0,0,0,0,28340,28.34,8075300,8075.3,154710,154.71,0,0,25930,25.93,777070,777.07,25240,25.24,0,0,0,0,2658320,2658.32,0,0,1013670,1013.67,2229170,2229.17,347580,347.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5771750,5771.75,2169160,2169.16,0,0,230,0.23,0,0,0,0,0.38,252074.64
2023-08-05,10779090,10779.09,23450,23.45,9175120,9175.12,0,0,0,0,0,0,0,0,28340,28.34,8704030,8704.03,154860,154.86,3200,3.2,14640,14.64,806120,806.12,19920,19.92,0,0,0,0,2545200,2545.2,0,0,998070,998.07,2225960,2225.96,349300,349.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5773730,5773.73,2167630,2167.63,0,0,0,0,0,0,0,0,0.38,216196.91
2023-08-06,10037730,10037.73,46150,46.15,9153300,9153.3,0,0,0,0,0,0,0,0,13080,13.08,2641270,2641.27,168910,168.91,0,0,9940,9.94,189080,189.08,26530,26.53,0,0,0,0,2634080,2634.08,0,0,1005370,1005.37,2221610,2221.61,349140,349.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5671800,5671.8,2164030,2164.03,0,0,0,0,0,0,0,0,0.38,219917.44
2023-08-07,9608410,9608.41,82520,82.52,5665230,5665.23,0,0,0,0,0,0,0,0,37060,37.06,6117980,6117.98,164500,164.5,1600,1.6,5670,5.67,1223120,1223.12,20780,20.78,0,0,0,0,2480560,2480.56,0,0,1053650,1053.65,2214460,2214.46,346890,346.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5711380,5711.38,2254740,2254.74,0,0,20,0.02,0,0,0,0,0.38,359684.25
2023-08-08,9841550,9841.55,76200,76.2,4631330,4631.33,0,0,0,0,0,0,0,0,41420,41.42,6216360,6216.36,161070,161.07,3200,3.2,7240,7.24,903890,903.89,18980,18.98,0,0,0,0,2238160,2238.16,0,0,962250,962.25,2211350,2211.35,346140,346.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5777370,5777.37,2160610,2160.61,0,0,30,0.03,0,0,0,0,0.38,341848.71
2023-08-09,12127130,12127.13,118270,118.27,3608340,3608.34,0,0,0,0,0,0,0,0,45780,45.78,6146660,6146.66,159670,159.67,4800,4.8,6530,6.53,594410,594.41,19380,19.38,0,0,0,0,1753360,1753.36,0,0,1041450,1041.45,2205300,2205.3,347880,347.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3257370,3257.37,2165540,2165.54,0,0,0,0,0,0,0,0,0.38,289960.46
2023-08-10,9456780,9456.78,64060,64.06,3354160,3354.16,0,0,0,0,0,0,0,0,41420,41.42,6054130,6054.13,156830,156.83,3200,3.2,4310,4.31,531830,531.83,13250,13.25,0,0,0,0,2658320,2658.32,0,0,1146140,1146.14,2167150,2167.15,350830,350.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580630,1580.63,1833840,1833.84,0,0,90,0.09,0,0,0,0,0.38,301320
2023-08-11,8137680,8137.68,22730,22.73,3319540,3319.54,0,0,0,0,0,0,0,0,34880,34.88,6041380,6041.38,148720,148.72,3200,3.2,5860,5.86,466440,466.44,19350,19.35,0,0,0,0,2278560,2278.56,0,0,951340,951.34,2197320,2197.32,349580,349.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705120,1705.12,1930040,1930.04,0,0,0,0,0,0,0,0,0.38,272411.98
2023-08-12,7630310,7630.31,13930,13.93,2937140,2937.14,0,0,0,0,0,0,0,0,78480,78.48,6443930,6443.93,160270,160.27,0,0,7810,7.81,300600,300.6,25170,25.17,0,0,0,0,2068480,2068.48,0,0,1050030,1050.03,2192220,2192.22,348010,348.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705210,1705.21,1917680,1917.68,0,0,0,0,0,0,0,0,0.38,263284.98
2023-08-13,6679980,6679.98,6560,6.56,3218570,3218.57,0,0,0,0,0,0,0,0,65400,65.4,6334820,6334.82,169310,169.31,0,0,8240,8.24,207580,207.58,25430,25.43,0,0,0,0,2561360,2561.36,0,0,939610,939.61,2187080,2187.08,347070,347.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1781690,1781.69,2068660,2068.66,0,0,0,0,0,0,0,0,0.38,265181.71
2023-08-14,7505850,7505.85,6820,6.82,4455490,4455.49,0,0,0,0,0,0,0,0,26160,26.16,6106890,6106.89,163930,163.93,0,0,9870,9.87,289570,289.57,25860,25.86,0,0,0,0,2924960,2924.96,0,0,954360,954.36,2184120,2184.12,347810,347.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420290,1420.29,2148070,2148.07,0,0,10,0.01,0,0,0,0,0.38,314598.52
2023-08-15,9105080,9105.08,18450,18.45,3598520,3598.52,0,0,0,0,0,0,0,0,50140,50.14,6178320,6178.32,161330,161.33,0,0,9270,9.27,317790,317.79,29620,29.62,0,0,0,0,2779520,2779.52,0,0,1042910,1042.91,2179850,2179.85,346620,346.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169680,1169.68,2211760,2211.76,0,0,10,0.01,0,0,0,0,0.38,352412
2023-08-16,8314700,8314.7,7440,7.44,3777690,3777.69,0,0,0,0,0,0,0,0,74120,74.12,5996230,5996.23,159720,159.72,0,0,11930,11.93,228570,228.57,32780,32.78,0,0,0,0,2569440,2569.44,0,0,1049760,1049.76,2176950,2176.95,346280,346.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6321600,6321.6,2136630,2136.63,0,0,10,0.01,0,0,0,0,0.38,311996.31
2023-08-17,8117760,8117.76,8180,8.18,3798840,3798.84,0,0,0,0,0,0,0,0,47960,47.96,7280450,7280.45,157470,157.47,0,0,13160,13.16,178680,178.68,26890,26.89,0,0,0,0,2626000,2626,0,0,1021170,1021.17,2172670,2172.67,345710,345.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6381930,6381.93,2212850,2212.85,0,0,280,0.28,0,0,0,0,0.38,287050.23
2023-08-18,7653300,7653.3,10140,10.14,3726630,3726.63,0,0,0,0,0,0,0,0,37060,37.06,7307310,7307.31,153800,153.8,0,0,10980,10.98,138060,138.06,34410,34.41,0,0,0,0,1850320,1850.32,0,0,928000,928,2169000,2169,345890,345.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6380780,6380.78,1908920,1908.92,0,0,0,0,0,0,0,0,0.38,302271.25
2023-08-19,6852620,6852.62,10960,10.96,3800280,3800.28,0,0,0,0,0,0,0,0,21800,21.8,7650590,7650.59,154440,154.44,9700,9.7,12720,12.72,194530,194.53,33350,33.35,0,0,0,0,2302800,2302.8,0,0,993180,993.18,2164230,2164.23,346760,346.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6381380,6381.38,1973900,1973.9,0,0,20,0.02,0,0,0,0,0.38,246524.38
2023-08-20,5490430,5490.43,15710,15.71,3586540,3586.54,0,0,0,0,0,0,0,0,39240,39.24,7441620,7441.62,169080,169.08,1600,1.6,9700,9.7,172000,172,44080,44.08,0,0,0,0,2480560,2480.56,0,0,939700,939.7,2159230,2159.23,347050,347.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6382490,6382.49,1849650,1849.65,0,0,0,0,0,0,0,0,0.38,258018.41
2023-08-21,6676400,6676.4,18850,18.85,3533950,3533.95,0,0,0,0,0,0,0,0,47960,47.96,7167050,7167.05,163450,163.45,0,0,13320,13.32,178510,178.51,44620,44.62,0,0,0,0,2747200,2747.2,0,0,945280,945.28,2152170,2152.17,345250,345.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6382300,6382.3,2182230,2182.23,0,0,20,0.02,0,0,0,0,0.38,309660.14
2023-08-22,6024280,6024.28,13310,13.31,4181040,4181.04,0,0,0,0,0,0,0,0,26160,26.16,7080380,7080.38,161400,161.4,6400,6.4,17620,17.62,194120,194.12,37950,37.95,0,0,0,0,2472480,2472.48,0,0,971930,971.93,2147280,2147.28,347470,347.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6387080,6387.08,1865370,1865.37,0,0,0,0,0,0,0,0,0.38,341252.39
2023-08-23,6193020,6193.02,5160,5.16,3577270,3577.27,0,0,0,0,0,0,0,0,37060,37.06,3426030,3426.03,158880,158.88,0,0,12770,12.77,28710,28.71,39250,39.25,0,0,0,0,2149280,2149.28,0,0,989340,989.34,2144690,2144.69,347730,347.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4691390,4691.39,1792480,1792.48,0,0,400,0.4,0,0,0,0,0.38,302985.78
2023-08-24,5852600,5852.6,5870,5.87,2906310,2906.31,0,0,0,0,0,0,0,0,13080,13.08,3390620,3390.62,157720,157.72,1600,1.6,13410,13.41,30400,30.4,34500,34.5,0,0,0,0,1688720,1688.72,0,0,1009310,1009.31,2141180,2141.18,346820,346.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5088300,5088.3,1815080,1815.08,0,0,0,0,0,0,0,0,0.38,286542.63
2023-08-25,6575800,6575.8,17930,17.93,2582100,2582.1,0,0,0,0,0,0,0,0,39240,39.24,3455900,3455.9,154460,154.46,3200,3.2,13260,13.26,47630,47.63,35020,35.02,0,0,0,0,153520,153.52,0,0,1023010,1023.01,2136290,2136.29,347240,347.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5233010,5233.01,2014110,2014.11,0,0,0,0,0,0,0,0,0.38,287079.84
2023-08-26,6370200,6370.2,16800,16.8,4007300,4007.3,0,0,0,0,0,0,0,0,19620,19.62,3691740,3691.74,154980,154.98,6400,6.4,11720,11.72,36390,36.39,34780,34.78,0,0,0,0,0,0,0,0,920130,920.13,2131120,2131.12,347040,347.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5404880,5404.88,1855140,1855.14,0,0,0,0,0,0,0,0,0.38,252523.25
2023-08-27,6879400,6879.4,20150,20.15,3701270,3701.27,0,0,0,0,0,0,0,0,17440,17.44,3654170,3654.17,169370,169.37,3200,3.2,9950,9.95,74120,74.12,37970,37.97,0,0,0,0,32320,32.32,0,0,927990,927.99,2127000,2127,346900,346.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5277200,5277.2,1822450,1822.45,0,0,0,0,0,0,0,0,0.38,241173.72
2023-08-28,7186970,7186.97,7420,7.42,3681510,3681.51,0,0,0,0,0,0,0,0,39240,39.24,3526270,3526.27,163800,163.8,0,0,7790,7.79,60050,60.05,33430,33.43,0,0,0,0,8080,8.08,0,0,1022720,1022.72,2116570,2116.57,347820,347.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4728420,4728.42,2077950,2077.95,0,0,20,0.02,0,0,0,0,0.38,308094.12
2023-08-29,7186440,7186.44,14400,14.4,3635280,3635.28,0,0,0,0,0,0,0,0,21800,21.8,3483910,3483.91,161780,161.78,3200,3.2,7620,7.62,68660,68.66,32690,32.69,0,0,0,0,16160,16.16,0,0,1186510,1186.51,2189070,2189.07,356170,356.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5826530,5826.53,1978360,1978.36,0,0,0,0,0,0,0,0,0.38,278106.98
2023-08-30,6610680,6610.68,13900,13.9,2963010,2963.01,0,0,0,0,0,0,0,0,28340,28.34,3225800,3225.8,158540,158.54,0,0,8370,8.37,50890,50.89,45160,45.16,0,0,0,0,32320,32.32,0,0,7239470,7239.47,7488780,7488.78,11045750,11045.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6690180,6690.18,2005320,2005.32,0,0,120,0.12,0,0,0,0,0.38,270966.43
2023-08-31,7615100,7615.1,17810,17.81,3099420,3099.42,0,0,0,0,0,0,0,0,19620,19.62,13410850,13410.85,158860,158.86,3200,3.2,16170,16.17,971770,971.77,41040,41.04,0,0,0,0,24240,24.24,0,0,10177210,10177.21,3852110,3852.11,7207080,7207.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6642350,6642.35,1128910,1128.91,0,0,320,0.32,0,0,0,0,0.38,382058.12
2023-09-01,6670000,6670,11950,11.95,2682630,2682.63,0,0,0,0,0,0,0,0,28340,28.34,13446590,13446.59,153510,153.51,1600,1.6,17440,17.44,1051210,1051.21,28380,28.38,0,0,0,0,24240,24.24,0,0,495290,495.29,1855490,1855.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6654130,6654.13,0,0,0,0,250,0.25,0,0,0,0,0.38,284166.27
2023-09-02,5936460,5936.46,4790,4.79,3338280,3338.28,0,0,0,0,0,0,0,0,30520,30.52,11711430,11711.43,154000,154,0,0,18060,18.06,1092980,1092.98,37480,37.48,0,0,0,0,16160,16.16,0,0,417840,417.84,1843870,1843.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6654350,6654.35,0,0,0,0,0,0,0,0,0,0,0.29,270117.56
2023-09-03,6245640,6245.64,6000,6,3105400,3105.4,0,0,0,0,0,0,0,0,13080,13.08,9428920,9428.92,169220,169.22,1600,1.6,19710,19.71,1039350,1039.35,48440,48.44,0,0,0,0,8080,8.08,0,0,422580,422.58,1833060,1833.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6643490,6643.49,0,0,0,0,10,0.01,0,0,0,0,0.29,246104.42
2023-09-04,7623300,7623.3,16970,16.97,3308910,3308.91,0,0,0,0,0,0,0,0,34880,34.88,9133100,9133.1,163920,163.92,0,0,15430,15.43,875050,875.05,40900,40.9,0,0,0,0,8080,8.08,0,0,412120,412.12,1826290,1826.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6643040,6643.04,0,0,0,0,0,0,0,0,0,0,0.29,332139.03
2023-09-05,7785700,7785.7,7910,7.91,4149630,4149.63,0,0,0,0,0,0,0,0,32700,32.7,8934160,8934.16,159780,159.78,1600,1.6,17940,17.94,856450,856.45,34510,34.51,0,0,0,0,0,0,0,0,402210,402.21,1790740,1790.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6651360,6651.36,0,0,0,0,10,0.01,0,0,0,0,0.29,326128.65
2023-09-06,7884830,7884.83,12020,12.02,3515380,3515.38,0,0,0,0,0,0,0,0,47960,47.96,8695980,8695.98,160070,160.07,3200,3.2,17630,17.63,581790,581.79,27710,27.71,0,0,0,0,24240,24.24,0,0,399470,399.47,1784550,1784.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6641820,6641.82,0,0,0,0,20,0.02,0,0,0,0,0.4,449201.68
2023-09-07,9011640,9011.64,7220,7.22,3824000,3824,0,0,0,0,0,0,0,0,41420,41.42,2496570,2496.57,157940,157.94,1600,1.6,18380,18.38,39460,39.46,28030,28.03,0,0,0,0,0,0,0,0,397480,397.48,1775720,1775.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5867280,5867.28,0,0,0,0,0,0,0,0,0,0,0.4,1135487.18
2023-09-08,6563100,6563.1,5420,5.42,4250860,4250.86,0,0,0,0,0,0,0,0,32700,32.7,1571220,1571.22,153810,153.81,0,0,20420,20.42,29490,29.49,27220,27.22,0,0,0,0,16160,16.16,0,0,395540,395.54,1768530,1768.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5817200,5817.2,0,0,0,0,0,0,0,0,0,0,0,243745.13
2023-09-09,5689770,5689.77,3910,3.91,3829750,3829.75,0,0,0,0,0,0,0,0,23980,23.98,943010,943.01,155260,155.26,1600,1.6,13520,13.52,25020,25.02,29930,29.93,0,0,0,0,8080,8.08,0,0,395250,395.25,1762330,1762.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6071960,6071.96,0,0,0,0,20,0.02,0,0,0,0,0,218858.22
2023-09-10,6431500,6431.5,9030,9.03,5378880,5378.88,0,0,0,0,0,0,0,0,30520,30.52,953120,953.12,168610,168.61,4800,4.8,14040,14.04,32990,32.99,34330,34.33,0,0,0,0,24240,24.24,0,0,392770,392.77,1755420,1755.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6030870,6030.87,0,0,0,0,0,0,0,0,0,0,0,219303.06
2023-09-11,7391330,7391.33,4130,4.13,5606060,5606.06,0,0,0,0,0,0,0,0,30520,30.52,929180,929.18,164210,164.21,4800,4.8,8650,8.65,28440,28.44,38670,38.67,0,0,0,0,0,0,0,0,758430,758.43,810790,810.79,142410,142.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6166780,6166.78,0,0,0,0,260,0.26,0,0,0,0,0,268842.84
2023-09-12,6886340,6886.34,5310,5.31,5305480,5305.48,0,0,0,0,0,0,0,0,28340,28.34,927190,927.19,161430,161.43,4800,4.8,8550,8.55,26430,26.43,49450,49.45,0,0,0,0,0,0,0,0,755580,755.58,667310,667.31,144490,144.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5960470,5960.47,0,0,0,0,20,0.02,0,0,0,0,0,266886.52
2023-09-13,7194890,7194.89,1010,1.01,5089960,5089.96,0,0,0,0,0,0,0,0,61040,61.04,911230,911.23,159150,159.15,0,0,9500,9.5,31940,31.94,45310,45.31,0,0,0,0,24240,24.24,0,0,759320,759.32,663580,663.58,140960,140.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6152230,6152.23,0,0,0,0,10,0.01,0,0,0,0,0,280937.11
2023-09-14,6833850,6833.85,1560,1.56,4386050,4386.05,0,0,0,0,0,0,0,0,119900,119.9,910720,910.72,157870,157.87,0,0,9010,9.01,34770,34.77,40360,40.36,0,0,0,0,0,0,0,0,756350,756.35,662490,662.49,140820,140.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6010370,6010.37,0,0,0,0,10,0.01,0,0,0,0,0,278570.72
