time,lead_created_count,display_impressions, display_spend ,ctv_impressions, ctv_spend ,olv_impressions, olv_spend ,google_ads_impressions,google_ads_spend, meta_impressions , meta_spend ,avg_lead_value,organic_impressions_search_console
1/8/23,45,112072,202.81,0,0,0,0,11193,633.15,0,0,1200,85548
1/9/23,50,97882,215.74,0,0,0,0,9610,539.04,0,0,1200,85548
1/10/23,38,102248,227.07,0,0,0,0,9997,553.21,0,0,1200,85548
1/11/23,43,107136,217.77,0,0,0,0,10149,549.89,0,0,1200,85548
1/12/23,38,95400,214.79,0,0,0,0,12612,514.89,0,0,1200,85548
1/13/23,39,95118,251.55,0,0,0,0,10646,612.39,0,0,1200,85548
1/14/23,23,102848,273.69,0,0,0,0,8665,558.57,0,0,1200,85548
1/15/23,44,105940,281.44,0,0,0,0,8037,561.64,0,0,1200,85548
1/16/23,68,96662,282.29,0,0,0,0,8926,536.36,0,0,1200,85548
1/17/23,51,98967,279.1,0,0,0,0,7721,536.01,0,0,1200,85548
1/18/23,51,108936,295.65,0,0,0,0,6248,527.53,0,0,1200,85548
1/19/23,37,79762,192.83,0,0,0,0,7515,517.52,0,0,1200,85548
1/20/23,39,101545,258.02,0,0,0,0,7233,540.84,0,0,1200,85548
1/21/23,53,111932,281.63,0,0,0,0,7267,494.5,0,0,1200,85548
1/22/23,52,112404,266.07,0,0,0,0,9276,521.11,0,0,1200,85548
1/23/23,68,102567,283.94,0,0,0,0,7810,588.76,0,0,1200,85548
1/24/23,51,98981,284.08,0,0,0,0,8964,537.31,0,0,1200,85548
1/25/23,56,107788,277.14,0,0,0,0,8921,500.04,0,0,1200,85548
1/26/23,39,106186,269.66,0,0,0,0,8444,548.62,0,0,1200,85548
1/27/23,43,108006,272.29,0,0,0,0,8781,470.97,0,0,1200,85548
1/28/23,39,115485,261.14,0,0,0,0,7828,521.03,0,0,1200,85548
1/29/23,32,127755,285.63,0,0,0,0,8143,516.19,0,0,1200,85548
1/30/23,47,123156,267.84,0,0,0,0,7324,522.36,0,0,1200,85548
1/31/23,50,133343,261.57,0,0,0,0,7737,446.9,0,0,1200,85548
2/1/23,43,106130,186.02,0,0,0,0,9718,414.34,0,0,1200,85548
2/2/23,51,119865,186.64,0,0,0,0,8484,445.42,0,0,1200,85548
2/3/23,43,126020,194.55,0,0,0,0,10708,455.92,0,0,1200,85548
2/4/23,39,120789,188.6,0,0,0,0,9214,555.53,0,0,1200,85548
2/5/23,49,110912,182.28,0,0,0,0,8643,492.39,0,0,1200,85548
2/6/23,52,95619,173.92,0,0,0,0,9720,556.89,0,0,1200,85548
2/7/23,53,93568,187.67,0,0,0,0,7883,567.77,0,0,1200,85548
2/8/23,41,100164,176.36,0,0,0,0,8898,485.6,0,0,1200,85548
2/9/23,43,91237,167.97,0,0,0,0,7350,500.07,0,0,1200,85548
2/10/23,42,89899,183.45,0,0,0,0,9448,418.21,0,0,1200,85548
2/11/23,45,100499,189.27,0,0,0,0,8008,501.66,0,0,1200,85548
2/12/23,45,108227,183.92,0,0,0,0,7166,384.16,0,0,1200,85548
2/13/23,34,96349,182.76,0,0,0,0,6768,498.38,0,0,1200,85548
2/14/23,47,100162,181.16,0,0,0,0,6793,431.65,0,0,1200,85548
2/15/23,40,122078,181.24,0,0,0,0,6684,491.44,0,0,1200,85548
2/16/23,56,110932,175.81,0,0,0,0,5424,455.28,0,0,1200,85548
2/17/23,50,116898,190.76,0,0,0,0,5829,389.33,0,0,1200,85548
2/18/23,59,101435,187.16,0,0,0,0,4773,355.87,0,0,1200,85548
2/19/23,55,107091,176.17,0,0,0,0,5617,310.42,0,0,1200,85548
2/20/23,54,96406,175.32,0,0,0,0,7784,452.39,0,0,1200,85548
2/21/23,58,107630,190.19,0,0,0,0,9878,428.09,0,0,1200,85548
2/22/23,41,123161,187.6,0,0,0,0,9874,426.28,0,0,1200,85548
2/23/23,43,120326,175.59,0,0,0,0,9735,353.78,0,0,1200,85548
2/24/23,48,113358,176.84,0,0,0,0,9104,412.18,0,0,1200,85548
2/25/23,62,103250,177.47,0,0,0,0,8912,528.91,0,0,1200,85548
2/26/23,46,104036,181.28,0,0,0,0,2966,375.07,0,0,1200,85548
2/27/23,60,93875,180.62,0,0,0,0,3636,349.24,0,0,1200,85548
2/28/23,63,91765,181.16,0,0,0,0,4207,329.38,0,0,1200,85548
3/1/23,71,109423,184.54,0,0,0,0,4234,476.86,0,0,1200,85548
3/2/23,70,83293,139.46,0,0,0,0,8135,434.44,0,0,1200,85548
3/3/23,65,107294,177.36,0,0,0,0,5814,374.64,0,0,1200,85548
3/4/23,60,105603,181.88,0,0,0,0,4615,393.84,0,0,1200,85548
3/5/23,71,94182,174.83,0,0,0,0,3782,318.05,0,0,1200,85548
3/6/23,65,90198,165.32,0,0,0,0,4549,375.01,0,0,1200,85548
3/7/23,64,86706,171.8,0,0,0,0,4327,403.81,0,0,1200,85548
3/8/23,71,91408,169.15,0,0,0,0,3956,353.2,0,0,1200,85548
3/9/23,62,94334,161.95,0,0,0,0,4052,372.8,0,0,1200,85548
3/10/23,69,87001,171.79,0,0,0,0,4171,378.26,0,0,1200,85548
3/11/23,63,83692,167.4,0,0,0,0,4184,354.09,0,0,1200,85548
3/12/23,52,79807,167.36,0,0,0,0,4007,341.86,0,0,1200,85548
3/13/23,73,87004,165.53,0,0,0,0,4387,371.81,0,0,1200,85548
3/14/23,69,82253,171.5,0,0,0,0,5919,461.1,0,0,1200,85548
3/15/23,80,79049,167.07,0,0,0,0,6452,615.88,0,0,1200,85548
3/16/23,67,71533,167.81,0,0,0,0,5798,595.05,0,0,1200,85548
3/17/23,68,77512,169.08,0,0,0,0,6322,544.22,0,0,1200,85548
3/18/23,79,72222,174.67,0,0,0,0,5858,533.4,0,0,1200,85548
3/19/23,66,74020,168.62,0,0,0,0,5848,507.38,0,0,1200,85548
3/20/23,107,72405,174.37,0,0,0,0,5996,557.24,0,0,1200,85548
3/21/23,101,77470,180.5,0,0,0,0,6136,574.91,0,0,1200,85548
3/22/23,100,82858,170.27,0,0,0,0,6240,607.4,0,0,1200,85548
3/23/23,76,78514,168.2,0,0,0,0,7183,528.36,0,0,1200,85548
3/24/23,84,72026,183.95,0,0,0,0,6508,478.74,0,0,1200,85548
3/25/23,75,45623,115.2,0,0,0,0,6955,549.41,0,0,1200,85548
3/26/23,82,24899,77.85,0,0,0,0,6777,535.82,0,0,1200,85548
3/27/23,122,16561,35.87,0,0,0,0,6752,585.13,0,0,1200,85548
3/28/23,114,16605,36.5,0,0,0,0,6297,532.4,0,0,1200,85548
3/29/23,104,21742,35.2,0,0,0,0,6304,528.1,0,0,1200,85548
3/30/23,97,23785,36.46,0,0,0,0,5919,428.12,0,0,1200,85548
3/31/23,72,21568,35.05,0,0,0,0,6152,428.98,0,0,1200,85548
4/1/23,84,20629,37.46,0,0,0,0,5990,327.6,0,0,1200,85548
4/2/23,96,9516,17.61,0,0,0,0,5892,350.16,0,0,1200,85548
4/3/23,116,432,5.36,0,0,0,0,10246,365.39,0,0,1200,85548
4/4/23,134,502,6.27,0,0,0,0,7081,347.85,0,0,1200,85548
4/5/23,134,453,5.92,0,0,0,0,5945,443.85,0,0,1200,85548
4/6/23,105,516,5.11,0,0,0,0,5828,423.05,0,0,1200,85548
4/7/23,97,534,4.91,0,0,0,0,61648,703.72,0,0,1200,85548
4/8/23,106,476,6.96,0,0,0,0,28284,613.35,0,0,1200,85548
4/9/23,89,343,4.95,0,0,0,0,7005,389.17,0,0,1200,85548
4/10/23,126,510,12.87,0,0,0,0,6224,440.87,0,0,1200,85548
4/11/23,143,1548,46.32,0,0,0,0,6039,411.16,0,0,1200,85548
4/12/23,137,791,11.12,0,0,0,0,6731,422.94,0,0,1200,85548
4/13/23,146,230,3.3,0,0,0,0,5828,364.52,0,0,1200,85548
4/14/23,117,665,8.28,0,0,0,0,7666,467.4,0,0,1200,85548
4/15/23,111,256,4.56,0,0,0,0,6754,540.72,0,0,1200,85548
4/16/23,131,241,5.39,0,0,0,0,5526,423.09,0,0,1200,85548
4/17/23,179,278,4.31,0,0,0,0,6412,401.14,0,0,1200,85548
4/18/23,136,335,5.74,0,0,0,0,5633,421.71,0,0,1200,85548
4/19/23,124,342,4.68,0,0,0,0,6129,443.09,0,0,1200,85548
4/20/23,103,413,5.31,0,0,0,0,5774,367.88,0,0,1200,85548
4/21/23,85,613,5.53,0,0,0,0,5612,457.88,0,0,1200,85548
4/22/23,104,530,5.18,0,0,0,0,6908,444.76,0,0,1200,85548
4/23/23,98,378,3.47,0,0,0,0,5530,484.88,0,0,1200,85548
4/24/23,126,624,5.19,0,0,0,0,6179,423.1,0,0,1200,85548
4/25/23,147,706,6.58,0,0,0,0,5096,398.94,0,0,1200,85548
4/26/23,96,565,4.96,0,0,0,0,5101,330.9,0,0,1200,85548
4/27/23,106,550,4.56,0,0,0,0,4558,315.26,0,0,1200,85548
4/28/23,92,604,5.61,0,0,0,0,4298,294.74,0,0,1200,85548
4/29/23,76,629,5.7,0,0,0,0,4813,365.83,0,0,1200,85548
4/30/23,86,496,5.05,0,0,0,0,4069,346.34,0,0,1200,85548
5/1/23,108,472,7.42,0,0,0,0,4620,307.49,0,0,1200,85548
5/2/23,111,279,3.99,0,0,0,0,4651,294.7,0,0,1200,85548
5/3/23,96,374,3.51,0,0,0,0,5527,345.92,0,0,1200,85548
5/4/23,71,17808,74.62,0,0,0,0,4839,301.45,0,0,1200,85548
5/5/23,62,181131,151.74,0,0,0,0,4326,322.83,0,0,1200,85548
5/6/23,51,203101,163.5,0,0,0,0,3978,253.91,0,0,1200,85548
5/7/23,60,70912,168.14,0,0,0,0,4259,352.58,0,0,1200,85548
5/8/23,72,76971,160.73,0,0,0,0,3585,262.5,0,0,1200,85548
5/9/23,83,130366,147.96,0,0,0,0,3296,279.14,0,0,1200,85548
5/10/23,53,120657,131,0,0,0,0,3618,245.24,0,0,1200,85548
5/11/23,47,27251,146.75,0,0,0,0,3698,280.42,0,0,1200,85548
5/12/23,39,24100,161.21,0,0,0,0,4016,254.21,0,0,1200,85548
5/13/23,37,30143,156.39,0,0,0,0,14919,394.34,0,0,1200,85548
5/14/23,31,30551,154.87,0,0,0,0,9362,270.1,0,0,1200,85548
5/15/23,43,28121,136.56,0,0,0,0,14305,301.98,0,0,1200,85548
5/16/23,61,29596,158.94,0,0,0,0,20373,320.15,0,0,1200,85548
5/17/23,45,26797,147.69,0,0,0,0,16462,365.67,0,0,1200,85548
5/18/23,59,28520,150.71,0,0,0,0,13251,270.84,0,0,1200,85548
5/19/23,32,28324,157.56,0,0,0,0,11697,326.19,0,0,1200,85548
5/20/23,34,29154,154.79,0,0,0,0,16331,255.25,0,0,1200,85548
5/21/23,28,31334,146.84,0,0,0,0,8010,351.45,0,0,1200,85548
5/22/23,49,29561,155.25,0,0,0,0,6391,293.33,0,0,1200,85548
5/23/23,53,28044,149,0,0,0,0,13585,336.06,0,0,1200,85548
5/24/23,44,30324,168.69,0,0,0,0,15100,320.85,0,0,1200,85548
5/25/23,32,31604,135.18,0,0,0,0,20314,329.32,0,0,1200,85548
5/26/23,36,38195,136.86,0,0,0,0,18291,264.73,0,0,1200,85548
5/27/23,24,42173,152.41,0,0,0,0,10329,392.47,0,0,1200,85548
5/28/23,25,44858,147.87,0,0,0,0,12220,306.68,0,0,1200,85548
5/29/23,24,44365,143.13,0,0,0,0,13496,297.54,0,0,1200,85548
5/30/23,29,48708,143.76,0,0,0,0,15133,315.32,0,0,1200,85548
5/31/23,38,45881,143.28,0,0,0,0,10992,236.53,0,0,1200,85548
6/1/23,35,46449,153.56,0,0,0,0,18313,422.17,0,0,1200,85548
6/2/23,34,50260,146.66,0,0,0,0,18267,493.92,0,0,1200,85548
6/3/23,29,58195,147.58,0,0,0,0,18566,515.68,0,0,1200,85548
6/4/23,41,60156,155.43,0,0,0,0,15556,461.69,0,0,1200,85548
6/5/23,33,40235,128.16,0,0,0,0,14133,480.09,0,0,1200,85548
6/6/23,31,44105,147.22,0,0,0,0,16624,424.51,0,0,1200,85548
6/7/23,27,38010,146.8,0,0,0,0,6806,514.57,0,0,1200,85548
6/8/23,32,35851,147.29,0,0,0,0,14677,421.45,0,0,1200,85548
6/9/23,28,36777,150.89,0,0,0,0,7988,442.76,0,0,1200,85548
6/10/23,17,37137,143.65,0,0,0,0,11172,492.44,0,0,1200,85548
6/11/23,37,38273,152.69,0,0,0,0,19253,513.03,0,0,1200,85548
6/12/23,23,37534,140.97,0,0,0,0,14307,600.15,0,0,1200,85548
6/13/23,39,37690,150.52,0,0,0,0,15553,468.64,0,0,1200,85548
6/14/23,24,38040,146.3,0,0,0,0,18433,551,0,0,1200,85548
6/15/23,29,40554,151.43,0,0,0,0,16278,482.34,0,0,1200,85548
6/16/23,29,43542,152.68,0,0,0,0,17801,449.59,0,0,1200,85548
6/17/23,27,42765,139.72,0,0,0,0,66434,515.82,0,0,1200,85548
6/18/23,35,43821,147.94,0,0,0,0,118874,558.18,0,0,1200,85548
6/19/23,22,44926,149.46,0,0,0,0,57762,462.56,0,0,1200,85548
6/20/23,31,41037,149.56,0,0,0,0,21024,522.81,0,0,1200,85548
6/21/23,27,38678,139.41,0,0,0,0,31710,536.9,0,0,1200,85548
6/22/23,34,39415,130.54,0,0,0,0,22952,567.13,0,0,1200,85548
6/23/23,21,38208,160.98,0,0,0,0,27215,579.07,0,0,1200,85548
6/24/23,24,43364,154.24,0,0,0,0,33110,499.17,0,0,1200,85548
6/25/23,24,38295,152.13,0,0,0,0,23424,543.69,0,0,1200,85548
6/26/23,45,35732,129.78,0,0,0,0,20889,472.7,0,0,1200,85548
6/27/23,23,39742,155.53,0,0,0,0,23259,534.87,0,0,1200,85548
6/28/23,31,26499,119.14,0,0,0,0,22948,519.25,0,0,1200,85548
6/29/23,35,0,0,0,0,0,0,25671,533.76,0,0,1200,85548
6/30/23,30,0,0,0,0,0,0,23367,500.48,0,0,1200,85548
7/1/23,26,0,0,0,0,0,0,24934,574.95,0,0,1200,85548
7/2/23,24,0,0,0,0,0,0,26494,502.23,0,0,1200,85548
7/3/23,31,0,0,0,0,0,0,22153,537.82,0,0,1200,85548
7/4/23,24,0,0,0,0,0,0,26710,597.08,0,0,1200,85548
7/5/23,30,0,0,0,0,0,0,29460,718.04,0,0,1200,85548
7/6/23,23,0,0,0,0,0,0,29505,620.42,0,0,1200,85548
7/7/23,25,0,0,0,0,0,0,19227,512.5,0,0,1200,85548
7/8/23,17,0,0,0,0,0,0,19949,589.86,0,0,1200,85548
7/9/23,27,0,0,0,0,0,0,18739,534.35,0,0,1200,85548
7/10/23,45,0,0,0,0,0,0,17843,627.21,0,0,1200,85548
7/11/23,28,0,0,0,0,0,0,16548,525.37,0,0,1200,85548
7/12/23,29,0,0,0,0,0,0,17341,534.75,0,0,1200,85548
7/13/23,38,0,0,0,0,0,0,16097,518.57,0,0,1200,85548
7/14/23,38,0,0,0,0,0,0,17222,543.12,0,0,1200,85548
7/15/23,20,0,0,0,0,0,0,16433,548.58,0,0,1200,85548
7/16/23,31,0,0,0,0,0,0,16957,517.68,0,0,1200,85548
7/17/23,21,0,0,0,0,0,0,15566,550.42,0,0,1200,85548
7/18/23,38,0,0,0,0,0,0,16354,550.78,0,0,1200,85548
7/19/23,33,0,0,0,0,0,0,14713,484.06,0,0,1200,85548
7/20/23,30,0,0,0,0,0,0,16306,616.22,0,0,1200,85548
7/21/23,29,0,0,0,0,0,0,15219,550.54,0,0,1200,85548
7/22/23,20,0,0,0,0,0,0,13684,701.66,0,0,1200,85548
7/23/23,16,0,0,0,0,0,0,10040,644.17,0,0,1200,85548
7/24/23,28,0,0,0,0,0,0,7781,649.72,0,0,1200,85548
7/25/23,21,0,0,0,0,0,0,9088,600.65,0,0,1200,85548
7/26/23,19,0,0,0,0,0,0,9779,580.65,0,0,1200,85548
7/27/23,24,0,0,0,0,0,0,8112,465.56,0,0,1200,85548
7/28/23,22,0,0,0,0,0,0,9604,693.4,0,0,1200,85548
7/29/23,31,0,0,0,0,0,0,17214,649.23,0,0,1200,85548
7/30/23,26,0,0,0,0,0,0,18462,716.64,0,0,1200,85548
7/31/23,32,0,0,0,0,0,0,19938,701.38,0,0,1200,85548
8/1/23,21,0,0,0,0,0,0,15080,577.35,0,0,1200,85548
8/2/23,35,0,0,0,0,0,0,16321,594.78,4485,11.74,1200,85548
8/3/23,19,0,0,0,0,0,0,17207,603.09,7538,19.32,1200,85548
8/4/23,26,0,0,0,0,0,0,20203,646,7737,19.32,1200,85548
8/5/23,21,0,0,0,0,0,0,20261,528.39,8647,19.33,1200,85548
8/6/23,19,0,0,0,0,0,0,20464,636.24,9179,20.65,1200,85548
8/7/23,33,0,0,0,0,0,0,17051,654.5,8167,20.61,1200,85548
8/8/23,37,0,0,0,0,0,0,16283,625.66,8517,20.21,1200,85548
8/9/23,33,0,0,0,0,0,0,14041,522.95,7512,19.87,1200,85548
8/10/23,33,0,0,0,0,0,0,6976,456.27,7204,19.7,1200,85548
8/11/23,19,0,0,0,0,0,0,10739,514.83,7033,19.42,1200,85548
8/12/23,23,0,0,0,0,0,0,14743,517.7,7252,19.54,1200,85548
8/13/23,24,0,0,0,0,0,0,13010,588.08,7736,20.99,1200,85548
8/14/23,38,0,0,0,0,0,0,11894,567,7096,20.48,1200,85548
8/15/23,19,0,0,0,0,0,0,9106,551.39,6655,20.12,1200,85548
8/16/23,22,0,0,0,0,0,0,11984,501.88,6281,19.55,1200,85548
8/17/23,36,0,0,0,0,0,0,11002,531.08,6527,19.75,1200,85548
8/18/23,23,0,0,0,0,0,0,12370,461.48,7218,19.47,1200,85548
8/19/23,24,0,0,0,0,0,0,12179,641.64,7482,19.64,1200,85548
8/20/23,20,0,0,0,0,0,0,16107,649.19,7956,21.03,1200,85548
8/21/23,26,0,0,0,0,0,0,14108,574.64,7493,20.33,1200,85548
8/22/23,34,0,0,0,0,0,0,11100,519.25,6144,20.14,1200,85548
8/23/23,31,0,0,0,0,0,0,13827,516.2,6287,19.87,1200,85548
8/24/23,30,0,0,0,0,0,0,11960,436.01,6809,19.88,1200,85548
8/25/23,28,0,0,0,0,0,0,14877,488.86,6812,19.18,1200,85548
8/26/23,41,0,0,0,0,0,0,21169,634.77,6875,19.57,1200,85548
8/27/23,23,0,0,0,0,0,0,22617,584.36,7677,21,1200,85548
8/28/23,30,0,0,0,0,0,0,18415,572.4,7433,20.51,1200,85548
8/29/23,38,0,0,0,0,0,0,10608,571.23,6854,20.08,1200,85548
8/30/23,35,0,0,0,0,0,0,11333,636.35,6808,19.88,1200,85548
8/31/23,28,0,0,0,0,0,0,19763,596.72,6743,19.76,1200,85548
9/1/23,21,0,0,0,0,0,0,9265,230.17,19423,60.83,1200,85548
9/2/23,25,0,0,0,0,0,0,12036,208.78,22159,76.73,1200,85548
9/3/23,33,0,0,0,0,0,0,10521,209.05,25500,87.27,1200,85548
9/4/23,21,0,0,0,0,0,0,10226,249.73,25446,84.96,1200,85548
9/5/23,35,0,0,0,0,0,0,9894,221.37,25401,83.46,1200,85548
9/6/23,30,0,0,0,0,0,0,5957,266.15,24064,82.68,1200,85548
9/7/23,24,0,0,0,0,0,0,4488,204.3,21709,81.89,1200,85548
9/8/23,30,0,0,0,0,0,0,9492,228.64,19679,80.07,1200,85548
9/9/23,37,0,0,0,0,0,0,6589,244.18,20735,80.67,1200,85548
9/10/23,40,0,0,0,0,0,0,11940,230.37,23067,87.22,1200,85548
9/11/23,45,0,0,0,0,0,0,11407,227.72,21920,84.95,1200,85548
9/12/23,30,0,0,0,0,0,0,11257,227.14,21982,83.52,1200,85548
9/13/23,39,0,0,0,0,0,0,9834,210.62,22175,82.48,1200,85548
9/14/23,35,0,0,0,0,0,0,10201,201.55,22064,81.82,1200,85548
9/15/23,25,0,0,0,0,0,0,11351,218.74,21496,79.98,1200,85548
9/16/23,22,0,0,0,0,0,0,15215,226.22,23113,81.03,1200,85548
9/17/23,32,0,0,0,0,0,0,15669,233.29,25986,87.21,1200,85548
9/18/23,41,0,0,0,0,0,0,8573,216.08,6043,20.07,1200,85548
9/19/23,35,0,0,0,0,0,0,11003,215.01,0,0,1200,85548
9/20/23,38,0,0,0,0,0,0,11192,217.53,0,0,1200,85548
9/21/23,36,0,0,0,0,0,0,12042,220.81,0,0,1200,85548
9/22/23,30,0,0,0,0,0,0,12470,229.75,0,0,1200,85548
9/23/23,31,0,0,0,0,0,0,11587,203.57,0,0,1200,85548
9/24/23,31,0,0,0,0,0,0,13380,191.01,0,0,1200,85548
9/25/23,39,0,0,0,0,0,0,12888,216.34,0,0,1200,85548
9/26/23,30,0,0,0,0,0,0,13616,217.06,0,0,1200,85548
9/27/23,35,0,0,0,0,0,0,13075,245.91,0,0,1200,85548
9/28/23,26,0,0,0,0,0,0,9767,221.86,0,0,1200,85548
9/29/23,33,0,0,0,0,0,0,8332,207.15,0,0,1200,85548
9/30/23,33,0,0,0,0,0,0,7977,141.14,0,0,1200,85548
10/1/23,43,0,0,0,0,0,0,12571,238.04,0,0,1200,85548
10/2/23,46,0,0,0,0,0,0,9699,205.53,0,0,1200,85548
10/3/23,34,0,0,0,0,0,0,10496,195,0,0,1200,85548
10/4/23,31,0,0,0,0,0,0,16069,298.12,0,0,1200,85548
10/5/23,45,0,0,0,0,0,0,27172,462.7,0,0,1200,85548
10/6/23,16,0,0,0,0,0,0,21161,304.17,0,0,1200,85548
10/7/23,27,0,0,0,0,0,0,26800,481.3,0,0,1200,85548
10/8/23,28,0,0,0,0,0,0,27322,400.76,0,0,1200,85548
10/9/23,31,0,0,0,0,0,0,23711,408.82,0,0,1200,85548
10/10/23,29,0,0,0,0,0,0,21218,388.37,0,0,1200,85548
10/11/23,39,0,0,0,0,0,0,21660,409.47,0,0,1200,85548
10/12/23,20,0,0,0,0,0,0,22393,385.71,0,0,1200,85548
10/13/23,32,0,0,0,0,0,0,24085,425.88,0,0,1200,85548
10/14/23,28,0,0,0,0,0,0,27721,418.28,0,0,1200,85548
10/15/23,27,0,0,0,0,0,0,27167,407.6,0,0,1200,85548
10/16/23,33,0,0,0,0,0,0,23785,399.49,0,0,1200,85548
10/17/23,26,0,0,0,0,0,0,25068,392.75,0,0,1200,85548
10/18/23,31,0,0,0,0,0,0,23946,367.85,0,0,1200,85548
10/19/23,34,0,0,0,0,0,0,25275,367.78,0,0,1200,85548
10/20/23,33,0,0,0,0,0,0,19861,288,0,0,1200,85548
10/21/23,16,0,0,0,0,0,0,18688,333.79,0,0,1200,85548
10/22/23,22,0,0,0,0,0,0,21259,355.31,0,0,1200,85548
10/23/23,34,0,0,0,0,0,0,16270,276.77,0,0,1200,85548
10/24/23,30,0,0,0,0,0,0,12555,335.06,0,0,1200,85548
10/25/23,31,0,0,0,0,0,0,11843,305.4,0,0,1200,85548
10/26/23,19,0,0,0,0,0,0,14853,359.3,0,0,1200,85548
10/27/23,34,0,0,0,0,0,0,12937,293.03,0,0,1200,85548
10/28/23,22,0,0,0,0,0,0,15852,322.83,0,0,1200,85548
10/29/23,22,0,0,0,0,0,0,11061,291.64,0,0,1200,85548
10/30/23,29,0,0,0,0,0,0,9851,304.59,0,0,1200,85548
10/31/23,18,0,0,0,0,0,0,7028,190.22,0,0,1200,85548
11/1/23,26,0,0,0,0,0,0,10995,340.01,0,0,1200,85548
11/2/23,26,0,0,0,0,0,0,10636,288.25,0,0,1200,85548
11/3/23,14,0,0,0,0,0,0,12382,262.53,0,0,1200,85548
11/4/23,22,0,0,0,0,0,0,13735,397.77,0,0,1200,85548
11/5/23,17,0,0,0,0,0,0,13827,368.64,0,0,1200,85548
11/6/23,22,0,0,0,0,0,0,10169,324.16,0,0,1200,85548
11/7/23,22,0,0,0,0,0,0,11227,340.08,0,0,1200,85548
11/8/23,24,0,0,0,0,0,0,12257,305.55,11725,21.34,1200,85548
11/9/23,24,0,0,0,0,0,0,11706,277.02,14924,28.08,1200,85548
11/10/23,27,0,0,0,0,0,0,12876,323.62,16468,28.29,1200,85548
11/11/23,19,0,0,0,0,0,0,13186,318.01,18238,29.72,1200,85548
11/12/23,27,0,0,0,0,0,0,12385,307.45,19791,31.12,1200,85548
11/13/23,28,0,0,0,0,0,0,7916,220.96,18942,30.01,1200,85548
11/14/23,25,0,0,0,0,0,0,10250,249.65,17850,29.26,1200,85548
11/15/23,26,0,0,0,0,0,0,6344,203.35,19879,34.86,1200,85548
11/16/23,0,0,0,0,0,0,0,8000,260.89,19984,37.04,0,85548
11/17/23,0,0,0,0,0,0,0,6890,242.67,19622,37.58,0,85548
11/18/23,0,0,0,0,0,0,0,8697,256.12,21097,40.82,0,85548
11/19/23,0,0,0,0,0,0,0,8482,249.08,22688,41.52,0,85548
11/20/23,1,0,0,0,0,0,0,3886,224.6,21558,39.45,1200,85548
11/21/23,0,0,0,0,0,0,0,5831,201.74,20490,38.18,0,85548
11/22/23,1,0,0,0,0,0,0,6957,216.14,19158,38.58,1200,85548
11/23/23,0,0,0,0,0,0,0,8232,229.58,19990,40.13,0,85548
11/24/23,0,0,0,0,0,0,0,7934,245.81,18995,39.17,0,85548
11/25/23,0,0,0,0,0,0,0,7527,235.47,21373,42.94,0,85548
11/26/23,0,0,0,0,0,0,0,8413,251.88,21637,41.31,0,85548
11/27/23,0,0,0,0,0,0,0,4551,221.27,19370,38.85,0,85548
11/28/23,0,0,0,0,0,0,0,5728,210.36,21234,39.74,0,85548
11/29/23,1,0,0,0,0,0,0,8313,175.67,21936,39.57,1200,85548
11/30/23,0,0,0,0,0,0,0,8895,188.77,22064,38.64,1200,85548
12/1/23,0,0,0,0,0,0,0,7960,181.86,25015,39.11,1200,85548
12/2/23,1,0,0,0,0,0,0,6254,136.21,26409,41.79,1200,85548
12/3/23,0,0,0,0,0,0,0,8642,178.5,26513,40.4,0,85548
12/4/23,1,0,0,0,0,0,0,7426,145.52,26600,39.77,1200,85548
12/5/23,0,0,0,0,0,0,0,8581,172.39,24321,39.53,0,85548
12/6/23,0,0,0,0,0,0,0,7599,152.12,23591,38.79,0,85548
12/7/23,0,0,0,0,0,0,0,6273,172.86,23189,39.9,0,85548
12/8/23,0,0,0,0,0,0,0,5917,169.41,26968,48,0,85548
12/9/23,0,0,0,0,0,0,0,8546,211.65,28034,49.11,0,85548
12/10/23,1,0,0,0,0,0,0,6245,187.76,31184,51.17,1200,85548
12/11/23,0,0,0,0,0,0,0,6032,179.17,30382,50.49,0,85548
12/12/23,9,0,0,0,0,0,0,6642,171.44,27428,48.98,1200,85548
12/13/23,33,0,0,0,0,0,0,8059,185.24,26562,48.46,1200,85548
12/14/23,1,0,0,0,0,0,0,7680,191.64,26259,48.59,1200,85548
12/15/23,0,0,0,0,0,0,0,6206,176.38,26364,49.92,0,85548
12/16/23,1,0,0,0,0,0,0,6462,166.25,27694,51.73,1200,85548
12/17/23,1,0,0,0,0,0,0,7374,191.31,29812,51.25,1200,85548
12/18/23,0,0,0,0,0,0,0,6915,173.26,29740,50.15,0,85548
12/19/23,1,0,0,0,0,0,0,5865,167.01,28713,48.96,1200,85548
12/20/23,1,0,0,0,0,0,0,6769,197.49,28621,48.8,1200,85548
12/21/23,0,0,0,0,0,0,0,7019,181.42,28780,48.91,0,85548
12/22/23,0,0,0,0,0,0,0,7838,153.78,29073,49.48,0,85548
12/23/23,0,0,0,0,0,0,0,7405,196.68,31434,51.46,0,85548
12/24/23,0,0,0,0,0,0,0,6694,155.6,33810,52.04,0,85548
12/25/23,0,0,0,0,0,0,0,7238,185.94,38969,50.09,0,85548
12/26/23,1,0,0,0,0,0,0,9289,184.77,39766,48.99,1200,85548
12/27/23,1,0,0,0,0,0,0,7973,174.98,37920,48.46,1200,85548
12/28/23,2,0,0,0,0,0,0,7978,169.85,38066,48.87,1200,85548
