time,lead_created_count,display_impressions, display_spend ,ctv_impressions, ctv_spend ,olv_impressions, olv_spend ,brandedsearch_impressions, brandedsearch_spend , nonbrandedsearch_impressions , nonbrandedsearch_spend ,pmax_impressions, pmax_spend , meta_impressions , meta_spend ,avg_lead_value,organic_impressions_search_console
2022-07-31,27,7960,103.7,0,0,0,0,290,39.89,13867,436.32,0,0,0,0,1200,85548
2022-08-01,42,3886,43.53,0,0,0,0,621,108.24,15666,377.27,0,0,0,0,1200,85548
2022-08-02,28,236238,259.56,0,0,0,0,605,111.51,14080,284.92,0,0,0,0,1200,85548
2022-08-03,33,254910,258.88,0,0,0,0,650,101.77,14035,290.33,0,0,0,0,1200,85548
2022-08-04,27,102836,202.6,0,0,0,0,596,103.23,13990,276.02,0,0,0,0,1200,85548
2022-08-05,40,109344,212.23,0,0,0,0,407,99.11,13580,257.47,0,0,0,0,1200,85548
2022-08-06,26,98909,210.66,0,0,0,0,474,97.86,14188,294.13,0,0,0,0,1200,85548
2022-08-07,35,117091,229.95,0,0,0,0,608,101.18,14255,287.98,0,0,0,0,1200,85548
2022-08-08,42,106278,221.05,0,0,0,0,431,102.16,24717,293.51,0,0,0,0,1200,85548
2022-08-09,38,135467,218.45,0,0,0,0,514,100.63,26674,285.7,0,0,0,0,1200,85548
2022-08-10,25,153237,250.9,0,0,0,0,305,101.56,12508,246,0,0,0,0,1200,85548
2022-08-11,39,150556,226.1,0,0,0,0,556,100.06,12540,238.18,0,0,0,0,1200,85548
2022-08-12,31,158155,229.88,0,0,0,0,377,98.34,11666,235.72,0,0,0,0,1200,85548
2022-08-13,33,129778,231.36,0,0,0,0,289,97.5,11909,243.4,0,0,0,0,1200,85548
2022-08-14,25,116938,223.48,0,0,0,0,561,97.33,12132,242.31,0,0,0,0,1200,85548
2022-08-15,42,115188,228.82,0,0,0,0,617,102.06,14378,282.39,0,0,0,0,1200,85548
2022-08-16,40,118334,228.63,0,0,0,0,631,101.49,18614,330.16,0,0,0,0,1200,85548
2022-08-17,36,140579,231,0,0,0,0,353,99.5,18416,324.2,0,0,0,0,1200,85548
2022-08-18,26,147773,228.9,0,0,0,0,352,98.7,18130,292.21,0,0,0,0,1200,85548
2022-08-19,25,132476,227.54,0,0,0,0,357,96.79,19029,267.69,0,0,0,0,1200,85548
2022-08-20,20,156379,248.21,0,0,0,0,391,96.2,18819,315.75,0,0,0,0,1200,85548
2022-08-21,31,139996,224.46,0,0,0,0,492,96.42,19130,277.49,0,0,0,0,1200,85548
2022-08-22,32,118266,229.81,0,0,0,0,437,101.51,18634,284.6,0,0,0,0,1200,85548
2022-08-23,45,120547,228.74,0,0,0,0,321,99.42,18633,264.87,0,0,0,0,1200,85548
2022-08-24,41,125971,224.57,0,0,0,0,346,99.02,18981,274.97,0,0,0,0,1200,85548
2022-08-25,50,126477,229.92,0,0,0,0,428,95.25,19907,268.02,0,0,0,0,1200,85548
2022-08-26,36,128991,230.02,0,0,0,0,426,124.36,16558,240.16,0,0,0,0,1200,85548
2022-08-27,34,120503,228.1,0,0,0,0,533,121.81,19655,255.84,0,0,0,0,1200,85548
2022-08-28,27,126647,230.09,0,0,0,0,416,121.42,17376,229.07,0,0,0,0,1200,85548
2022-08-29,29,114300,230.94,0,0,0,0,501,121.66,17665,258.57,0,0,0,0,1200,85548
2022-08-30,48,119135,237.36,0,0,0,0,511,120.88,17619,258.71,0,0,0,0,1200,85548
2022-08-31,45,119010,231.78,0,0,0,0,592,115.69,17925,226.47,0,0,0,0,1200,85548
2022-09-01,29,122769,235.56,0,0,0,0,571,123.42,19193,273.38,0,0,0,0,1200,85548
2022-09-02,26,91542,159.97,0,0,0,0,855,168.09,20082,275.28,0,0,0,0,1200,85548
2022-09-03,26,78110,138.21,0,0,0,0,589,134.07,20606,326.7,0,0,0,0,1200,85548
2022-09-04,19,102122,188.89,0,0,0,0,578,120.94,20301,254.92,0,0,0,0,1200,85548
2022-09-05,32,80671,172.83,0,0,0,0,659,120.94,18975,275.28,0,0,0,0,1200,85548
2022-09-06,46,82641,170.84,0,0,0,0,594,124.52,7078,75.11,0,0,0,0,1200,85548
2022-09-07,40,107716,171.82,0,0,0,0,461,122.58,0,0,0,0,0,0,1200,85548
2022-09-08,27,114106,170.14,0,0,0,0,686,119.97,0,0,0,0,0,0,1200,85548
2022-09-09,23,104011,173.32,0,0,0,0,835,130.58,0,0,0,0,0,0,1200,85548
2022-09-10,27,88726,171.86,0,0,0,0,485,102.99,0,0,0,0,0,0,1200,85548
2022-09-11,33,87025,170.35,0,0,0,0,723,119.58,0,0,0,0,0,0,1200,85548
2022-09-12,56,75685,167.41,0,0,0,0,724,131.78,0,0,0,0,0,0,1200,85548
2022-09-13,36,76949,170.61,0,0,0,0,772,171.18,538,63.26,0,0,0,0,1200,85548
2022-09-14,38,84596,185.15,0,0,0,0,923,181.74,1208,57.32,0,0,0,0,1200,85548
2022-09-15,36,76495,170.5,0,0,0,0,981,176.54,1733,57.54,0,0,0,0,1200,85548
2022-09-16,16,72523,177.64,0,0,0,0,1110,206.88,162,10.02,0,0,0,0,1200,85548
2022-09-17,28,77786,178.88,0,0,0,0,778,128.54,133,5.09,0,0,0,0,1200,85548
2022-09-18,25,74613,173.25,0,0,0,0,833,156.24,95,5.72,0,0,0,0,1200,85548
2022-09-19,44,67884,176.28,0,0,0,0,1104,172.14,305,21.38,0,0,0,0,1200,85548
2022-09-20,44,70234,162.72,0,0,0,0,1031,172.25,887,72.75,0,0,0,0,1200,85548
2022-09-21,38,72906,169.35,0,0,0,0,857,170.16,1415,111.97,0,0,0,0,1200,85548
2022-09-22,29,75202,176.44,0,0,0,0,915,168.46,1664,112,0,0,0,0,1200,85548
2022-09-23,40,81701,172.73,0,0,0,0,1290,209.97,1540,106.31,0,0,0,0,1200,85548
2022-09-24,29,101009,170.75,0,0,0,0,815,143.94,1119,67.54,0,0,0,0,1200,85548
2022-09-25,33,104430,172.63,0,0,0,0,596,152.6,862,63.53,0,0,0,0,1200,85548
2022-09-26,39,91420,176.03,0,0,0,0,727,171.5,959,62.11,0,0,0,0,1200,85548
2022-09-27,42,72458,176.46,0,0,0,0,531,168.52,759,57.61,0,0,0,0,1200,85548
2022-09-28,40,74294,181.32,0,0,0,0,689,196.19,618,37.66,0,0,0,0,1200,85548
2022-09-29,37,73371,177.12,0,0,0,0,459,146.29,546,37,0,0,0,0,1200,85548
2022-09-30,28,49301,96.76,0,0,0,0,822,166.75,560,40.47,0,0,0,0,1200,85548
2022-10-01,35,87723,147.08,0,0,0,0,673,166.98,698,58.91,0,0,0,0,1200,85548
2022-10-02,41,99090,154.24,0,0,0,0,644,167.14,811,54.46,0,0,0,0,1200,85548
2022-10-03,42,88469,149.47,0,0,0,0,580,111.4,394,37.53,0,0,0,0,1200,85548
2022-10-04,46,74385,125.75,0,0,0,0,467,106.59,363,18.88,0,0,0,0,1200,85548
2022-10-05,28,91018,158.32,0,0,0,0,564,123.97,333,26.21,0,0,0,0,1200,85548
2022-10-06,35,88242,156.66,0,0,0,0,416,107.44,668,54.58,0,0,0,0,1200,85548
2022-10-07,37,98905,158.18,0,0,0,0,464,94.05,364,29.9,0,0,0,0,1200,85548
2022-10-08,28,90344,144.7,0,0,0,0,290,74.77,513,29.41,0,0,0,0,1200,85548
2022-10-09,38,82848,137.6,0,0,0,0,567,100.4,440,40.2,0,0,0,0,1200,85548
2022-10-10,32,87464,144.76,0,0,0,0,663,103.75,545,39.91,0,0,0,0,1200,85548
2022-10-11,42,92041,154.07,0,0,0,0,396,103.26,451,39.86,0,0,0,0,1200,85548
2022-10-12,35,88858,156.5,0,0,0,0,466,115.09,420,44.39,0,0,0,0,1200,85548
2022-10-13,27,69492,109.55,0,0,0,0,436,102.95,520,29.43,0,0,0,0,1200,85548
2022-10-14,39,130121,424.83,0,0,0,0,338,96.33,359,23.56,0,0,0,0,1200,85548
2022-10-15,31,178216,417.97,0,0,0,0,374,78.01,383,32.15,0,0,0,0,1200,85548
2022-10-16,41,165183,399.51,0,0,0,0,529,149.82,408,39.64,0,0,0,0,1200,85548
2022-10-17,26,172802,445.24,0,0,0,0,346,96.97,366,29.58,0,0,0,0,1200,85548
2022-10-18,24,179403,439.62,0,0,0,0,356,90.01,326,23.75,0,0,0,0,1200,85548
2022-10-19,27,178449,415.12,0,0,0,0,303,92.1,308,18.62,0,0,0,0,1200,85548
2022-10-20,31,159590,438.02,0,0,0,0,356,97.78,685,53.36,0,0,0,0,1200,85548
2022-10-21,30,156398,408.8,0,0,0,0,412,116.9,379,32.9,0,0,0,0,1200,85548
2022-10-22,21,149465,416.1,0,0,0,0,305,74.35,383,24.2,0,0,0,0,1200,85548
2022-10-23,18,157008,394.86,0,0,0,0,426,135.82,733,39.03,0,0,0,0,1200,85548
2022-10-24,21,163873,406.43,0,0,0,0,271,88.93,677,36.15,0,0,0,0,1200,85548
2022-10-25,35,180970,431.2,0,0,0,0,273,90.31,507,32.82,0,0,0,0,1200,85548
2022-10-26,18,167045,418.99,0,0,0,0,285,85.93,420,26.67,0,0,0,0,1200,85548
2022-10-27,32,160492,436.06,0,0,0,0,279,85.94,354,24.92,0,0,0,0,1200,85548
2022-10-28,25,181174,420.82,0,0,0,0,372,80.07,377,20.78,0,0,0,0,1200,85548
2022-10-29,19,164510,427.54,0,0,0,0,320,99.24,559,37.12,0,0,0,0,1200,85548
2022-10-30,30,165000,417.85,0,0,0,0,497,99.35,469,42.46,0,0,0,0,1200,85548
2022-10-31,27,68486,123.26,0,0,0,0,425,99.68,535,28.99,0,0,0,0,1200,85548
2022-11-01,21,109732,216.12,0,0,0,0,410,109.14,1028,43.15,0,0,0,0,1200,85548
2022-11-02,33,100972,203.18,0,0,0,0,308,80.76,794,51.05,0,0,0,0,1200,85548
2022-11-03,31,108180,215.63,0,0,0,0,400,81.83,901,57.15,0,0,0,0,1200,85548
2022-11-04,27,112991,255.39,0,0,0,0,357,93.58,1415,41.24,0,0,0,0,1200,85548
2022-11-05,31,148364,332.75,0,0,0,0,341,108.74,1577,56.83,0,0,0,0,1200,85548
2022-11-06,17,142530,327.29,0,0,0,0,342,78.57,709,50.19,0,0,0,0,1200,85548
2022-11-07,18,129016,276.58,0,0,0,0,269,80.99,885,52.86,0,0,0,0,1200,85548
2022-11-08,37,146019,324.65,0,0,0,0,241,81.01,1500,51.64,0,0,0,0,1200,85548
2022-11-09,29,131706,246.99,0,0,0,0,442,102.99,981,49.42,0,0,0,0,1200,85548
2022-11-10,29,144425,277.15,0,0,0,0,312,81.27,1048,22.94,0,0,0,0,1200,85548
2022-11-11,29,154290,314.95,0,0,0,0,242,77.59,1100,26.84,0,0,0,0,1200,85548
2022-11-12,20,152295,322.56,0,0,0,0,284,76.93,2939,95.37,0,0,0,0,1200,85548
2022-11-13,21,153950,318.28,0,0,0,0,313,97.42,3568,80.86,0,0,0,0,1200,85548
2022-11-14,25,143331,319.63,0,0,0,0,196,76.47,466,51.61,0,0,0,0,1200,85548
2022-11-15,28,134291,320.11,0,0,0,0,284,70.32,593,45.41,0,0,0,0,1200,85548
2022-11-16,16,165946,305.96,0,0,0,0,328,68.63,460,35.53,0,0,0,0,1200,85548
2022-11-17,26,172451,312.55,0,0,0,0,312,68.93,418,26.81,0,0,0,0,1200,85548
2022-11-18,15,148829,299.58,0,0,0,0,243,72.35,1070,94.44,0,0,0,0,1200,85548
2022-11-19,21,151601,308,0,0,0,0,411,94.72,572,50.11,0,0,0,0,1200,85548
2022-11-20,16,139796,292.36,0,0,0,0,361,100.06,688,59.35,0,0,0,0,1200,85548
2022-11-21,22,138549,272.7,0,0,0,0,248,75.37,532,51.49,0,0,0,0,1200,85548
2022-11-22,14,152935,302.58,0,0,0,0,208,75.2,577,48.82,0,0,0,0,1200,85548
2022-11-23,15,164955,308.09,0,0,0,0,321,74.57,542,39.03,0,0,0,0,1200,85548
2022-11-24,11,148818,301.42,0,0,0,0,190,72.79,485,48.91,0,0,0,0,1200,85548
2022-11-25,22,150245,305.88,0,0,0,0,246,75.69,499,47.33,0,0,0,0,1200,85548
2022-11-26,26,160225,301.56,0,0,0,0,242,72.95,394,33.85,0,0,0,0,1200,85548
2022-11-27,24,133013,287.44,0,0,0,0,275,70.58,551,45.57,0,0,0,0,1200,85548
2022-11-28,27,109471,251.55,0,0,0,0,294,70.82,530,47.37,0,0,0,0,1200,85548
2022-11-29,32,164495,329.77,0,0,0,0,334,71.32,479,46.46,0,0,0,0,1200,85548
2022-11-30,26,160997,295.34,0,0,0,0,464,67.56,443,41.64,0,0,0,0,1200,85548
2022-12-01,31,126418,229.34,0,0,0,0,442,86.66,1423,35.64,0,0,0,0,1200,85548
2022-12-02,25,110969,211.72,0,0,0,0,209,41.23,2073,100.27,0,0,0,0,1200,85548
2022-12-03,20,110271,221.16,0,0,0,0,64,0.29,1229,105.74,0,0,0,0,1200,85548
2022-12-04,25,106168,210.83,0,0,0,0,117,1.4,828,105.61,0,0,0,0,1200,85548
2022-12-05,31,98340,202.86,0,0,0,0,222,4.93,1588,187.91,0,0,0,0,1200,85548
2022-12-06,35,102954,212.38,0,0,0,0,227,4.97,2503,167.95,0,0,0,0,1200,85548
2022-12-07,22,117180,219.73,0,0,0,0,1083,19.55,4022,166.29,0,0,0,0,1200,85548
2022-12-08,30,114406,214.03,0,0,0,0,5846,260.84,4072,161.36,0,0,0,0,1200,85548
2022-12-09,19,89337,158.82,0,0,0,0,3218,260,3140,164.85,0,0,0,0,1200,85548
2022-12-10,20,107252,186.87,0,0,0,0,3929,260,2343,160.79,0,0,0,0,1200,85548
2022-12-11,23,99597,170.15,0,0,0,0,3088,260,2785,164.09,0,0,0,0,1200,85548
2022-12-12,12,113484,217.43,0,0,0,0,3519,260,2434,158.03,0,0,0,0,1200,85548
2022-12-13,28,109001,214.91,0,0,0,0,3230,246.14,2906,155.09,0,0,0,0,1200,85548
2022-12-14,30,129250,220.32,0,0,0,0,2037,154.03,3840,160.56,0,0,0,0,1200,85548
2022-12-15,17,120927,208.3,0,0,0,0,2157,144.46,3175,121.86,0,0,0,0,1200,85548
2022-12-16,12,116296,206.07,0,0,0,0,1687,124.07,3771,124.61,0,0,0,0,1200,85548
2022-12-17,13,108638,205.22,0,0,0,0,1705,124.29,5174,122.88,0,0,0,0,1200,85548
2022-12-18,10,116092,195.55,0,0,0,0,1664,126.79,3410,125.66,0,0,0,0,1200,85548
2022-12-19,16,118146,197.14,0,0,0,0,1646,129.41,2118,124.64,0,0,0,0,1200,85548
2022-12-20,27,124628,206.21,0,0,0,0,1832,128.36,2478,121.71,0,0,0,0,1200,85548
2022-12-21,17,139114,206.07,0,0,0,0,1559,123.18,2437,120.2,0,0,0,0,1200,85548
2022-12-22,22,116037,198.55,0,0,0,0,1723,122.79,2076,120.52,0,0,0,0,1200,85548
2022-12-23,17,124837,211.65,0,0,0,0,1817,126.98,2708,121.03,0,0,0,0,1200,85548
2022-12-24,8,124574,212.31,0,0,0,0,1652,133.53,4581,121.77,0,0,0,0,1200,85548
2022-12-25,5,121647,215.68,0,0,0,0,1804,120.86,4446,119.95,0,0,0,0,1200,85548
2022-12-26,11,111690,211.14,0,0,0,0,1909,125.9,4675,123.65,0,0,0,0,1200,85548
2022-12-27,33,106103,189.57,0,0,0,0,1495,125.81,2813,113.75,0,0,0,0,1200,85548
2022-12-28,19,109075,196.98,0,0,0,0,1674,120.87,3078,121.75,0,0,0,0,1200,85548
2022-12-29,25,120036,212.79,0,0,0,0,1750,122.01,2482,112.58,0,0,0,0,1200,85548
2022-12-30,26,70626,122.89,0,0,0,0,1359,117.73,3172,112.03,0,0,0,0,1200,85548
2022-12-31,17,128922,224.29,0,0,0,0,1520,111.39,3020,104.87,0,0,0,0,1200,85548
2023-01-01,11,111155,226.35,0,0,0,0,1836,127.42,3904,120.76,476,49.1,0,0,1200,85548
2023-01-02,25,102492,216.81,0,0,0,0,2526,190.63,5658,215.16,312,45.92,0,0,1200,85548
2023-01-03,29,98120,219.17,0,0,0,0,2630,199.43,17459,264.23,617,136.84,0,0,1200,85548
2023-01-04,30,111176,214.18,0,0,0,0,2457,198.01,8661,246.82,541,93.68,0,0,1200,85548
2023-01-05,34,120048,211.96,0,0,0,0,2294,199.73,18604,258.27,553,58.72,0,0,1200,85548
2023-01-06,40,120290,214.34,0,0,0,0,2122,196.49,8608,254.79,1075,112.87,0,0,1200,85548
2023-01-07,42,118334,208.23,0,0,0,0,2218,200.07,12047,324.17,1213,106.8,0,0,1200,85548
2023-01-08,45,112072,202.81,0,0,0,0,2186,200.86,8322,323.69,685,108.6,0,0,1200,85548
2023-01-09,50,97882,215.74,0,0,0,0,2278,198.81,6713,276.46,619,63.77,0,0,1200,85548
2023-01-10,38,102248,227.07,0,0,0,0,2195,196.78,6856,269.64,946,86.79,0,0,1200,85548
2023-01-11,43,107136,217.77,0,0,0,0,2095,193.95,6981,260.73,1073,95.21,0,0,1200,85548
2023-01-12,38,95400,214.79,0,0,0,0,2343,191.7,8734,275.74,1535,47.45,0,0,1200,85548
2023-01-13,39,95118,251.55,0,0,0,0,2268,193.3,7272,295.46,1106,123.63,0,0,1200,85548
2023-01-14,23,102848,273.69,0,0,0,0,2048,193.68,5794,267.15,823,97.74,0,0,1200,85548
2023-01-15,44,105940,281.44,0,0,0,0,2202,193.74,5007,264.38,828,103.52,0,0,1200,85548
2023-01-16,68,96662,282.29,0,0,0,0,2331,198.69,5433,248.99,1162,88.68,0,0,1200,85548
2023-01-17,51,98967,279.1,0,0,0,0,2231,191.46,4812,277.54,678,67.01,0,0,1200,85548
2023-01-18,51,108936,295.65,0,0,0,0,2017,195.19,3576,252.39,655,79.95,0,0,1200,85548
2023-01-19,37,79762,192.83,0,0,0,0,2216,184.26,4511,249.25,788,84.01,0,0,1200,85548
2023-01-20,39,101545,258.02,0,0,0,0,2301,190.25,4242,254.68,690,95.91,0,0,1200,85548
2023-01-21,53,111932,281.63,0,0,0,0,2415,189.29,4296,242.65,556,62.56,0,0,1200,85548
2023-01-22,52,112404,266.07,0,0,0,0,2053,190.61,6385,275.28,838,55.22,0,0,1200,85548
2023-01-23,68,102567,283.94,0,0,0,0,2122,191,4761,257.02,927,140.74,0,0,1200,85548
2023-01-24,51,98981,284.08,0,0,0,0,2251,180.97,5909,255.69,804,100.65,0,0,1200,85548
2023-01-25,56,107788,277.14,0,0,0,0,1873,184.38,6236,249.84,812,65.82,0,0,1200,85548
2023-01-26,39,106186,269.66,0,0,0,0,2065,182.9,5778,250.31,601,115.41,0,0,1200,85548
2023-01-27,43,108006,272.29,0,0,0,0,1789,182.14,6393,233.98,599,54.85,0,0,1200,85548
2023-01-28,39,115485,261.14,0,0,0,0,1865,179.04,4900,241.59,1063,100.4,0,0,1200,85548
2023-01-29,32,127755,285.63,0,0,0,0,2140,180.11,5336,242.91,667,93.17,0,0,1200,85548
2023-01-30,47,123156,267.84,0,0,0,0,1732,170.47,4711,251.81,881,100.08,0,0,1200,85548
2023-01-31,50,133343,261.57,0,0,0,0,1579,128.37,5392,241.67,766,76.86,0,0,1200,85548
2023-02-01,43,106130,186.02,0,0,0,0,1291,109.03,7635,211.57,792,93.74,0,0,1200,85548
2023-02-02,51,119865,186.64,0,0,0,0,1230,114.37,6424,218.82,830,112.23,0,0,1200,85548
2023-02-03,43,126020,194.55,0,0,0,0,1510,113.11,8333,263.53,865,79.28,0,0,1200,85548
2023-02-04,39,120789,188.6,0,0,0,0,1402,112.88,6755,319.26,1057,123.39,0,0,1200,85548
2023-02-05,49,110912,182.28,0,0,0,0,1168,115.63,7090,333.67,385,43.09,0,0,1200,85548
2023-02-06,52,95619,173.92,0,0,0,0,1818,112.68,6856,294.79,1046,149.42,0,0,1200,85548
2023-02-07,53,93568,187.67,0,0,0,0,1406,110.75,5330,285.14,1147,171.88,0,0,1200,85548
2023-02-08,41,100164,176.36,0,0,0,0,1608,113.89,6598,283.65,692,88.06,0,0,1200,85548
2023-02-09,43,91237,167.97,0,0,0,0,1385,110.33,5004,257.39,961,132.35,0,0,1200,85548
2023-02-10,42,89899,183.45,0,0,0,0,1272,111.51,7502,254.34,674,52.36,0,0,1200,85548
2023-02-11,45,100499,189.27,0,0,0,0,1194,111.44,6084,305.95,730,84.27,0,0,1200,85548
2023-02-12,45,108227,183.92,0,0,0,0,1428,113.5,5487,249.9,251,20.76,0,0,1200,85548
2023-02-13,34,96349,182.76,0,0,0,0,1410,111.32,4491,258.91,867,128.15,0,0,1200,85548
2023-02-14,47,100162,181.16,0,0,0,0,1304,107.77,4773,258.68,716,65.2,0,0,1200,85548
2023-02-15,40,122078,181.24,0,0,0,0,1375,109.55,4469,267.66,840,114.23,0,0,1200,85548
2023-02-16,56,110932,175.81,0,0,0,0,1209,110.28,3145,213.81,1070,131.19,0,0,1200,85548
2023-02-17,50,116898,190.76,0,0,0,0,1153,107.73,3535,166.05,1141,115.55,0,0,1200,85548
2023-02-18,59,101435,187.16,0,0,0,0,1375,107.62,2101,147.52,1297,100.73,0,0,1200,85548
2023-02-19,55,107091,176.17,0,0,0,0,1325,111.31,3648,148.36,644,50.75,0,0,1200,85548
2023-02-20,54,96406,175.32,0,0,0,0,1295,106.91,5248,149.5,1241,195.98,0,0,1200,85548
2023-02-21,58,107630,190.19,0,0,0,0,1249,105.93,6925,147.66,1704,174.5,0,0,1200,85548
2023-02-22,41,123161,187.6,0,0,0,0,1133,105.39,7584,146.79,1157,174.1,0,0,1200,85548
2023-02-23,43,120326,175.59,0,0,0,0,1269,105.77,7298,137.49,1168,110.52,0,0,1200,85548
2023-02-24,48,113358,176.84,0,0,0,0,1249,103.86,6490,133.7,1365,174.62,0,0,1200,85548
2023-02-25,62,103250,177.47,0,0,0,0,1411,103.3,6190,275.72,1311,149.89,0,0,1200,85548
2023-02-26,46,104036,181.28,0,0,0,0,1073,103.58,883,172.46,1010,99.03,0,0,1200,85548
2023-02-27,60,93875,180.62,0,0,0,0,1117,98.77,883,99.3,1636,151.17,0,0,1200,85548
2023-02-28,63,91765,181.16,0,0,0,0,932,91.68,1009,109.41,2266,128.29,0,0,1200,85548
2023-03-01,71,109423,184.54,0,0,0,0,1019,99.08,1926,162.71,1289,215.07,0,0,1200,85548
2023-03-02,70,83293,139.46,0,0,0,0,823,81.24,6576,263.72,736,89.48,0,0,1200,85548
2023-03-03,65,107294,177.36,0,0,0,0,845,83.85,3777,196.54,1192,94.25,0,0,1200,85548
2023-03-04,60,105603,181.88,0,0,0,0,1308,79.95,2120,218.9,1187,94.99,0,0,1200,85548
2023-03-05,71,94182,174.83,0,0,0,0,903,83.14,2331,176.82,548,58.09,0,0,1200,85548
2023-03-06,65,90198,165.32,0,0,0,0,1016,80.81,2807,204.66,726,89.54,0,0,1200,85548
2023-03-07,64,86706,171.8,0,0,0,0,886,81.14,2640,250.47,801,72.2,0,0,1200,85548
2023-03-08,71,91408,169.15,0,0,0,0,1055,81.34,2161,218.15,740,53.71,0,0,1200,85548
2023-03-09,62,94334,161.95,0,0,0,0,901,80.83,2232,229.09,919,62.88,0,0,1200,85548
2023-03-10,69,87001,171.79,0,0,0,0,817,81.85,2056,196.67,1298,99.74,0,0,1200,85548
2023-03-11,63,83692,167.4,0,0,0,0,878,79.96,2044,193.31,1262,80.82,0,0,1200,85548
2023-03-12,52,79807,167.36,0,0,0,0,688,81.09,2260,199.2,1059,61.57,0,0,1200,85548
2023-03-13,73,87004,165.53,0,0,0,0,827,80.89,2205,201.16,1355,89.76,0,0,1200,85548
2023-03-14,69,82253,171.5,0,0,0,0,2301,180.07,2534,204.07,1084,76.96,0,0,1200,85548
2023-03-15,80,79049,167.07,0,0,0,0,2105,191.28,3595,370.41,752,54.19,0,0,1200,85548
2023-03-16,67,71533,167.81,0,0,0,0,2092,185.82,2552,329.86,1154,79.37,0,0,1200,85548
2023-03-17,68,77512,169.08,0,0,0,0,2291,186.14,3023,315.74,1008,42.34,0,0,1200,85548
2023-03-18,79,72222,174.67,0,0,0,0,2141,187.94,2360,309.61,1357,35.85,0,0,1200,85548
2023-03-19,66,74020,168.62,0,0,0,0,2003,183.89,3105,291.8,740,31.69,0,0,1200,85548
2023-03-20,107,72405,174.37,0,0,0,0,2073,185.16,3000,315.1,923,56.98,0,0,1200,85548
2023-03-21,101,77470,180.5,0,0,0,0,2004,188.88,3127,331.72,1005,54.31,0,0,1200,85548
2023-03-22,100,82858,170.27,0,0,0,0,1832,183.46,3310,340.78,1098,83.16,0,0,1200,85548
2023-03-23,76,78514,168.2,0,0,0,0,2067,179.22,3892,315.92,1224,33.22,0,0,1200,85548
2023-03-24,84,72026,183.95,0,0,0,0,2229,182.01,2983,233.51,1296,63.22,0,0,1200,85548
2023-03-25,75,45623,115.2,0,0,0,0,1996,179.05,3211,281.55,1748,88.81,0,0,1200,85548
2023-03-26,82,24899,77.85,0,0,0,0,1962,178.27,3706,316.62,1109,40.93,0,0,1200,85548
2023-03-27,122,16561,35.87,0,0,0,0,1954,178.25,3347,330.57,1451,76.31,0,0,1200,85548
2023-03-28,114,16605,36.5,0,0,0,0,1932,174.24,2496,302.08,1869,56.08,0,0,1200,85548
2023-03-29,104,21742,35.2,0,0,0,0,1965,172.92,2563,268.64,1776,86.54,0,0,1200,85548
2023-03-30,97,23785,36.46,0,0,0,0,1994,164.19,2192,201.73,1733,62.2,0,0,1200,85548
2023-03-31,72,21568,35.05,0,0,0,0,1426,126.61,2548,208.21,2178,94.16,0,0,1200,85548
2023-04-01,84,20629,37.46,0,0,0,0,846,81.54,1196,122.69,3948,123.37,0,0,1200,85548
2023-04-02,96,9516,17.61,0,0,0,0,1033,86.38,1339,125.67,3520,138.11,0,0,1200,85548
2023-04-03,116,432,5.36,0,0,0,0,890,84.13,1354,122.63,8002,158.63,0,0,1200,85548
2023-04-04,134,502,6.27,0,0,0,0,672,86.17,1395,126.5,5014,135.18,0,0,1200,85548
2023-04-05,134,453,5.92,0,0,0,0,1796,167.61,1012,124.17,3137,152.07,0,0,1200,85548
2023-04-06,105,516,5.11,0,0,0,0,1752,158.3,795,125.13,3281,139.62,0,0,1200,85548
2023-04-07,97,534,4.91,0,0,0,0,1866,167.11,1054,123.52,58728,413.09,0,0,1200,85548
2023-04-08,106,476,6.96,0,0,0,0,1854,167.7,1148,114.41,25282,331.24,0,0,1200,85548
2023-04-09,89,343,4.95,0,0,0,0,1624,169.43,953,121.03,4428,98.71,0,0,1200,85548
2023-04-10,126,510,12.87,0,0,0,0,1892,166.16,1246,144.83,3086,129.88,0,0,1200,85548
2023-04-11,143,1548,46.32,0,0,0,0,1646,165.25,1381,126.2,3012,119.71,0,0,1200,85548
2023-04-12,137,791,11.12,0,0,0,0,1884,165.94,1288,138.08,3559,118.92,0,0,1200,85548
2023-04-13,146,230,3.3,0,0,0,0,1818,170.83,1151,109.99,2859,83.7,0,0,1200,85548
2023-04-14,117,665,8.28,0,0,0,0,1694,157.13,1095,98.58,4877,211.69,0,0,1200,85548
2023-04-15,111,256,4.56,0,0,0,0,1597,167.12,1305,152.16,3852,221.44,0,0,1200,85548
2023-04-16,131,241,5.39,0,0,0,0,1594,163.78,820,102.54,3112,156.77,0,0,1200,85548
2023-04-17,179,278,4.31,0,0,0,0,1779,159.58,1044,113.67,3589,127.89,0,0,1200,85548
2023-04-18,136,335,5.74,0,0,0,0,1396,162.01,1170,141.7,3067,118,0,0,1200,85548
2023-04-19,124,342,4.68,0,0,0,0,1675,168.62,1323,149.92,3131,124.55,0,0,1200,85548
2023-04-20,103,413,5.31,0,0,0,0,1628,154.64,1384,139.44,2762,73.8,0,0,1200,85548
2023-04-21,85,613,5.53,0,0,0,0,1691,158.65,845,95.56,3076,203.67,0,0,1200,85548
